,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__eta,param_clf__max_depth,param_clf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0,289.1461633046468,45.863924770699896,2.341315984725952,0.014630325377028176,0.005,14,100,"{'clf__eta': 0.005, 'clf__max_depth': 14, 'clf__n_estimators': 100}",0.511315,0.511515,0.508505,0.5104449999999999,0.0013742149273918921,1,0.7233590395232671,0.6779101887309085,0.6448536356407334,0.6820409546316363,0.03218252144549787
