,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__eta,param_clf__max_depth,param_clf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0,342.8894663651784,49.0622093653129,3.137045383453369,0.1401842201146753,0.01,14,100,"{'clf__eta': 0.01, 'clf__max_depth': 14, 'clf__n_estimators': 100}",0.5111975,0.5122225,0.51191,0.5117766666666667,0.000428944117054392,1,0.7705975340932838,0.7187388007715136,0.6900676919013731,0.7264680089220569,0.03332735977980983
