,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__subsample,param_clf__reg_lambda,param_clf__reg_alpha,param_clf__n_estimators,param_clf__min_child_weight,param_clf__max_depth,param_clf__gamma,param_clf__eta,param_clf__colsample_bytree,params,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,mean_train_f1,std_train_f1,split0_test_precision,split1_test_precision,split2_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,mean_train_recall,std_train_recall,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,mean_train_roc_auc,std_train_roc_auc
6,108.6975093682607,27.38538167281569,5.456246932347615,0.12827328917382322,0.8,0.039810717055349734,0.00012589254117941674,60,6,3,2.7,0.024,0.63,"{'clf__subsample': 0.8, 'clf__reg_lambda': 0.039810717055349734, 'clf__reg_alpha': 0.00012589254117941674, 'clf__n_estimators': 60, 'clf__min_child_weight': 6, 'clf__max_depth': 3, 'clf__gamma': 2.7, 'clf__eta': 0.024, 'clf__colsample_bytree': 0.63}",0.5186341376810523,0.5056626597111967,0.5788338509016848,0.5343768827646446,0.031878742364716633,1,0.5981208367860956,0.5960531683748544,0.5884098557138248,0.5941946202915916,0.004176636531935772,0.5157422392231867,0.5086699926989535,0.5070422005654815,0.5104848108292073,0.003776492358067599,10,0.52709390237429,0.5227137330568161,0.5208589254335816,0.5235555202882293,0.0026140885817710915,0.5215586502410284,0.5026906773291645,0.6743086008010281,0.5661859761237403,0.07684129348113088,1,0.6912709494428732,0.6933311012875878,0.676093359125423,0.6868984699519612,0.007686519428460529,0.51196,0.509605,0.5093825,0.5103158333333333,0.0011661445260153476,10,0.5284873865587875,0.5236136012386992,0.5212776830489514,0.5244595569488127,0.0030035187111720476,0.5185000336941545,0.5148797168709874,0.5154611388314398,0.5162802964655273,0.0015874377462102188,8,0.5429887616832069,0.5363781209458192,0.5331590688898195,0.5375086505062819,0.004091803833551738
8,106.82254854838054,25.774346023915108,5.301047484079997,0.18025830975098853,0.71,0.07943282347242814,0.025118864315095794,60,6,3,1.1,0.011,0.95,"{'clf__subsample': 0.71, 'clf__reg_lambda': 0.07943282347242814, 'clf__reg_alpha': 0.025118864315095794, 'clf__n_estimators': 60, 'clf__min_child_weight': 6, 'clf__max_depth': 3, 'clf__gamma': 1.1, 'clf__eta': 0.011, 'clf__colsample_bytree': 0.95}",0.5124425808874147,0.5078638488815944,0.5795620970111008,0.5332895089267032,0.03277301229890764,2,0.5725436326753915,0.5991658761591175,0.5864126479612622,0.5860407189319238,0.010871666858669719,0.5173600756170421,0.5087409686712823,0.5073545422463828,0.5111518621782357,0.0044262083197131735,9,0.5293394424450408,0.5215821703592736,0.5197691650480138,0.5235635926174428,0.004150668860789193,0.5076176873177409,0.5069897483690587,0.6757336506777737,0.5634470287881911,0.07939904562130613,2,0.6234271756988452,0.7038633307040592,0.6726593182016307,0.666649941534845,0.033111712066358864,0.5130825,0.5097475,0.5098125,0.5108808333333333,0.00155703956989609,9,0.5274939398742644,0.5225966942612358,0.5197680412802969,0.523286225138599,0.003191547889263706,0.5190698714858688,0.5140500803898629,0.5141523954548367,0.5157574491101894,0.0023426087437308034,9,0.5409579772578758,0.53400271979897,0.5307937817051548,0.5352514929206668,0.00424242804225698
3,128.78660360972086,32.774855634631756,6.722970326741536,0.11397870046993501,0.64,0.19952623149688797,0.001584893192461114,82,4,4,2.4,0.045,0.91,"{'clf__subsample': 0.64, 'clf__reg_lambda': 0.19952623149688797, 'clf__reg_alpha': 0.001584893192461114, 'clf__n_estimators': 82, 'clf__min_child_weight': 4, 'clf__max_depth': 4, 'clf__gamma': 2.4, 'clf__eta': 0.045, 'clf__colsample_bytree': 0.91}",0.5109691822422237,0.5052028899895488,0.5475829570909597,0.5212516764409107,0.018767254942044644,3,0.5938291207140711,0.5893678040531534,0.5778221405543835,0.5870063551072027,0.006744784864441902,0.5205647920879709,0.5090970144697479,0.5110354329685185,0.5135657465087458,0.00501194212750223,8,0.53933022186279,0.5333079833931087,0.5319140839632308,0.5348507630730431,0.003218167407281521,0.5017209228510782,0.5013678862399663,0.5897606416224568,0.5309498169045004,0.04158578272051509,3,0.6605802393994725,0.6585977267181551,0.6324031334519946,0.650527033189874,0.0128410642189923,0.5158925,0.509995,0.5127525,0.51288,0.0024093316846517127,6,0.5413183966335888,0.5347715303443172,0.5322785761000753,0.5361228343593272,0.0038121827278056355,0.5225122184340648,0.5146570006419325,0.5205097512376244,0.5192263234378739,0.0033328168094808514,5,0.5645794217607444,0.5540439891416457,0.548724226237687,0.555782545713359,0.006588562841944636
1,154.52901983261108,34.32886444480059,8.79697879155477,0.17952848769430205,0.68,0.0005011872336272725,0.251188643150958,92,4,6,4.9,0.038,0.68,"{'clf__subsample': 0.68, 'clf__reg_lambda': 0.0005011872336272725, 'clf__reg_alpha': 0.251188643150958, 'clf__n_estimators': 92, 'clf__min_child_weight': 4, 'clf__max_depth': 6, 'clf__gamma': 4.9, 'clf__eta': 0.038, 'clf__colsample_bytree': 0.68}",0.5147982243136308,0.5276993354478541,0.5031795055811151,0.5152256884475332,0.010014741080453542,4,0.6099738695566829,0.6006648655861473,0.5897471160389391,0.6001286170605897,0.008266239020972052,0.5219541038423505,0.5094759428131632,0.5161861991354739,0.5158720819303292,0.005099027873461642,1,0.5572550606754587,0.5504479523444396,0.5476717774260655,0.5517915968153213,0.004026070442141087,0.5078359023190303,0.5472747497219133,0.4908121784262449,0.5153076101557295,0.023648471449226927,5,0.6737098166513511,0.660964073521317,0.6388254079302952,0.6578330993676543,0.014412558003759497,0.517445,0.5112125,0.5154075,0.5146883333333333,0.002594727292457226,1,0.5626855771531493,0.5544847107964022,0.5501580292780025,0.555776105742518,0.005195231122299478,0.5251269045264865,0.5167309571253942,0.5235084198412977,0.5217887604977262,0.0036369313423935527,1,0.6003897308314481,0.5867676811726238,0.5775334394187948,0.5882302838076222,0.009388181191830533
4,131.1949384212494,28.9754718646535,7.241938829421997,0.09011731223720656,0.7,0.03162277660168379,0.003981071705534973,78,8,5,1.1,0.031,0.81,"{'clf__subsample': 0.7, 'clf__reg_lambda': 0.03162277660168379, 'clf__reg_alpha': 0.003981071705534973, 'clf__n_estimators': 78, 'clf__min_child_weight': 8, 'clf__max_depth': 5, 'clf__gamma': 1.1, 'clf__eta': 0.031, 'clf__colsample_bytree': 0.81}",0.5043351789951774,0.49660152821851106,0.5434442435088969,0.5147936502408618,0.020503572201637465,5,0.6025178442250603,0.593051803787872,0.5815314795274554,0.5923670425134625,0.00858131883055345,0.5193930857605348,0.5105276247625398,0.5112230551919577,0.5137145885716774,0.004025328443198637,6,0.5419009502685888,0.5363858574035184,0.5353482379717415,0.5378783485479496,0.002875778963859755,0.4901257711916523,0.48341500566194673,0.5800003000105004,0.5178470256213665,0.044034310345963175,4,0.6784039239554617,0.6631048512946811,0.6364352624801235,0.6593146792434221,0.017341975851316988,0.51436,0.5110025,0.51275,0.5127041666666666,0.001371076726113059,7,0.5456667450789557,0.5386737490569878,0.5364081696026397,0.5402495545795277,0.00394061562418113,0.5208179508415538,0.5149524739449092,0.5204038770499947,0.5187247672788192,0.002672765362442761,6,0.5722187990943257,0.5613687750886767,0.5555255158473773,0.5630376966767933,0.006916424935912735
0,164.74974902470908,35.5787364746796,9.974612156550089,0.11553395825249174,0.62,0.005011872336272725,0.00019952623149688788,85,8,8,4.9,0.014,0.8,"{'clf__subsample': 0.62, 'clf__reg_lambda': 0.005011872336272725, 'clf__reg_alpha': 0.00019952623149688788, 'clf__n_estimators': 85, 'clf__min_child_weight': 8, 'clf__max_depth': 8, 'clf__gamma': 4.9, 'clf__eta': 0.014, 'clf__colsample_bytree': 0.8}",0.5227346959825342,0.5317512286736081,0.4791832554498342,0.5112230600353255,0.022952650883208147,6,0.624822094994999,0.6154811808989877,0.5937309862128054,0.6113447540355974,0.01302553343050184,0.5177441246150778,0.5100282973290082,0.5165664739884394,0.5147796319775084,0.003393926040849504,4,0.5686355435346473,0.5596201163245709,0.5589238905226737,0.5623931834606306,0.004423157022012298,0.5278224126644052,0.5554069085770976,0.44684563959738594,0.5100249869462963,0.046072034556514735,6,0.6933295939597182,0.6837309401263186,0.633161226676495,0.6700739202541772,0.026393733463624253,0.5141475,0.5119525,0.5143475,0.5134825,0.0010849500756562947,3,0.5773712229591182,0.5669206057428635,0.5614387338445153,0.5685768541821656,0.0066090050444452325,0.5211507414593729,0.5159937287306797,0.522694750527801,0.5199464069059513,0.002865163121452566,2,0.6247621948811922,0.6073781206183686,0.5949664863277363,0.609035600609099,0.012220378935487925
9,130.78610905011496,29.949576272494074,7.73976993560791,0.08121457119186985,0.81,0.00019952623149688788,0.00031622776601683794,61,5,7,1.6,0.022,0.75,"{'clf__subsample': 0.81, 'clf__reg_lambda': 0.00019952623149688788, 'clf__reg_alpha': 0.00031622776601683794, 'clf__n_estimators': 61, 'clf__min_child_weight': 5, 'clf__max_depth': 7, 'clf__gamma': 1.6, 'clf__eta': 0.022, 'clf__colsample_bytree': 0.75}",0.5213821584953268,0.5214260891697299,0.4847612687105118,0.5091898387918562,0.01727361686967349,7,0.613511053246226,0.6029667390994427,0.5894485416081864,0.601975444651285,0.009848455550488083,0.5181176631911966,0.5096299202051321,0.515730115318465,0.5144925662382646,0.003573895264628444,5,0.5572994171123342,0.54878305646874,0.5483354840670042,0.5514726525493594,0.004124194403593878,0.524688051736793,0.53378127849763,0.4573010055351937,0.5052567785898723,0.034112449537618716,7,0.6823342443083948,0.6690221369757293,0.637226460212244,0.6628609471654561,0.01892349934913202,0.5144075,0.51112,0.513965,0.5131641666666666,0.0014566890730542147,4,0.5636346014249498,0.5533642432780939,0.5507299394411924,0.5559095947147453,0.005567266575307624,0.5221611501932462,0.5161010247083722,0.5214115816262291,0.5198912521759492,0.0026975089065217586,3,0.6026538594612243,0.5859878696551221,0.5787721561682871,0.5891379617615445,0.010000874903466529
7,153.88896600405374,31.941127365812914,8.129295508066813,0.12332447310682365,0.89,0.3981071705534972,0.15848931924611134,81,6,6,2.0,0.02,0.85,"{'clf__subsample': 0.89, 'clf__reg_lambda': 0.3981071705534972, 'clf__reg_alpha': 0.15848931924611134, 'clf__n_estimators': 81, 'clf__min_child_weight': 6, 'clf__max_depth': 6, 'clf__gamma': 2.0, 'clf__eta': 0.02, 'clf__colsample_bytree': 0.85}",0.523833237253002,0.5000127730233747,0.4966097161302721,0.5068185754688829,0.012111130852109976,8,0.6026124797852327,0.5984207439811072,0.5848666567625356,0.5952999601762918,0.007573331603089018,0.5182734734890223,0.5100535773849233,0.5166200196673835,0.5149823568471096,0.0035499415605730585,3,0.5465412572242638,0.5409557780984616,0.5410301870508996,0.542842407457875,0.0026156581541155483,0.5295135789243984,0.4903596588802373,0.4780917332106624,0.4993216570050994,0.02192851434311563,8,0.6715039840241229,0.6695456273656375,0.6364330555129488,0.6591608889675697,0.016090879411563105,0.5147325,0.5107,0.5153975,0.51361,0.0020755129887973615,2,0.5504653752532834,0.5444623517879655,0.5427271066986653,0.5458849445799715,0.003315421315081814,0.5210535372177038,0.5146666265472881,0.5226526667277495,0.5194576101642471,0.003450067324072759,4,0.5810811926139556,0.5720162184895541,0.5651476852462869,0.5727483654499322,0.0065253962146668
2,133.05349191029867,29.018286201968714,7.587074518203735,0.09431430049217057,0.72,1.0,0.00012589254117941674,70,9,6,0.6,0.015,0.92,"{'clf__subsample': 0.72, 'clf__reg_lambda': 1.0, 'clf__reg_alpha': 0.00012589254117941674, 'clf__n_estimators': 70, 'clf__min_child_weight': 9, 'clf__max_depth': 6, 'clf__gamma': 0.6, 'clf__eta': 0.015, 'clf__colsample_bytree': 0.92}",0.5026235506326029,0.5107370777757233,0.47087141258163717,0.49474401366332116,0.017202386316621913,9,0.5984692613458865,0.5944121140557646,0.5832160929795063,0.5920324894603858,0.006450413227821632,0.5207040823378681,0.5094056543584018,0.5155414368913557,0.5152170578625418,0.0046182633833904575,2,0.5453719973691702,0.5383864420516516,0.5373267141686883,0.5403617178631701,0.003569120465200204,0.48575651173401574,0.5120754792612412,0.4333251663808233,0.47705238579202675,0.032733512908551206,10,0.6630207773919062,0.6634524262148098,0.6376755780322901,0.6547162605463354,0.012050870662458224,0.5153825,0.51049,0.51308,0.5129841666666667,0.001998503954350729,5,0.5484118482651533,0.5410275938499423,0.5387108899179052,0.5427167773443337,0.004136597141939574,0.5212322618265962,0.5143454973175886,0.5194445128488197,0.5183407573310015,0.0029178289340954875,7,0.577395332820682,0.5660306836079769,0.5592426073083162,0.567556207912325,0.007488915327967135
5,107.01335032780965,25.135493357565416,5.591954708099365,0.15486525650485544,0.62,0.001995262314968879,0.03162277660168379,60,3,4,4.1,0.004,0.93,"{'clf__subsample': 0.62, 'clf__reg_lambda': 0.001995262314968879, 'clf__reg_alpha': 0.03162277660168379, 'clf__n_estimators': 60, 'clf__min_child_weight': 3, 'clf__max_depth': 4, 'clf__gamma': 4.1, 'clf__eta': 0.004, 'clf__colsample_bytree': 0.93}",0.447683253197859,0.48047890481528294,0.5523214098011527,0.4934945226047649,0.04369851777932721,10,0.5551445709894598,0.5735451154776705,0.5677226768307454,0.5654707877659586,0.007678900209263272,0.5225479814692257,0.50993064578728,0.5085827066561741,0.5136871113042266,0.006289700577718022,7,0.5343323949881327,0.5257408747215957,0.524063017653683,0.528045429121137,0.004498018522613517,0.39158186038207465,0.45424345368728014,0.6042911501902567,0.4833721547532039,0.08924748889844185,9,0.577643717255618,0.6309123203250464,0.6193180250733541,0.6092913542180062,0.022873370463972455,0.512945,0.5098825,0.510215,0.5110141666666667,0.0013720367058581936,8,0.5300936606188243,0.5243867094429234,0.5226555173971832,0.5257119624863104,0.0031779149734971666,0.5198412149858136,0.5129608493404973,0.5143218252925442,0.515707963206285,0.0029749948560453396,10,0.5471456228143198,0.5370363620480192,0.5333077150411709,0.5391632333011699,0.005846059007579537
