,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reduce_dim__n_components,param_reduce_dim,param_clf__n_estimators,param_clf__learning_rate,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
2,3846.1021525065103,1128.8883564458922,10.13986905415853,1.5147000680926213,0.91,PCA(n_components=0.91),100,0.009,"{'reduce_dim__n_components': 0.91, 'reduce_dim': PCA(n_components=0.91), 'clf__n_estimators': 100, 'clf__learning_rate': 0.009}",0.6193989373800762,0.5776497750903006,0.5589443985811614,0.5853310370171795,0.025271052661617444,1,0.6113590077073305,0.5908323101149472,0.5774536074139011,0.5932149750787263,0.013943979860179498
1,5405.91937661171,1716.016186258305,10.565973997116089,1.59674093216926,0.95,PCA(n_components=0.91),100,0.009,"{'reduce_dim__n_components': 0.95, 'reduce_dim': PCA(n_components=0.91), 'clf__n_estimators': 100, 'clf__learning_rate': 0.009}",0.6125645837998958,0.5782966824377238,0.556493219171521,0.5824514951363802,0.02307879740140616,2,0.6099344170082011,0.5912409328107745,0.5762996854958186,0.5924916784382647,0.01375977384615577
0,2082.50763185819,739.2894576456471,6.126660505930583,0.08793427808560425,0.91,PCA(n_components=0.91),50,0.005,"{'reduce_dim__n_components': 0.91, 'reduce_dim': PCA(n_components=0.91), 'clf__n_estimators': 50, 'clf__learning_rate': 0.005}",0.5910401557799608,0.57997370114428,0.5396100557130659,0.5702079708791022,0.022102653142882563,3,0.6097993425539081,0.5905274542587268,0.5635954314541318,0.5879740760889223,0.018948881326479993
