,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reduce_dim__n_components,param_reduce_dim,param_clf__n_estimators,param_clf__learning_rate,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
1,4913.680415948232,1658.4258555655692,10.746992508570353,1.3714457752637086,0.93,PCA(n_components=0.93),100,0.001,"{'reduce_dim__n_components': 0.93, 'reduce_dim': PCA(n_components=0.93), 'clf__n_estimators': 100, 'clf__learning_rate': 0.001}",0.6053624810535148,0.5796608928429137,0.5508366448385028,0.578620006244977,0.022272244123106827,1,0.6181294807734087,0.5899826076738779,0.5661209696765368,0.5914110193746078,0.021256396317633396
2,2380.868497689565,613.7284190474574,6.035742998123169,1.1148564780802266,0.93,PCA(n_components=0.93),50,0.001,"{'reduce_dim__n_components': 0.93, 'reduce_dim': PCA(n_components=0.93), 'clf__n_estimators': 50, 'clf__learning_rate': 0.001}",0.618455660777221,0.5792730101740646,0.536395354843557,0.5780413419316143,0.03351229831446189,2,0.6312866002946372,0.5896169476869866,0.5556070008935591,0.5921701829583944,0.0309487716411092
0,5078.454081058502,1888.770388805601,11.947857936223349,0.13442335502976308,0.93,PCA(n_components=0.93),100,0.005,"{'reduce_dim__n_components': 0.93, 'reduce_dim': PCA(n_components=0.93), 'clf__n_estimators': 100, 'clf__learning_rate': 0.005}",0.594181642156305,0.5835562254791914,0.5424490073972454,0.5733956250109139,0.022308365040727567,3,0.6073669627577215,0.5937099450405203,0.5687340607437639,0.589936989514002,0.01599586768635007
