,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reduce_dim__n_components,param_reduce_dim,param_clf__n_estimators,param_clf__learning_rate,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0,5285.0475835005445,1924.932841198774,11.532529513041178,0.2413199927296651,0.95,PCA(n_components=0.95),100,0.009,"{'reduce_dim__n_components': 0.95, 'reduce_dim': PCA(n_components=0.95), 'clf__n_estimators': 100, 'clf__learning_rate': 0.009}",0.6125645837998958,0.5782966824377238,0.556493219171521,0.5824514951363802,0.02307879740140616,1,0.6099344170082011,0.5912409328107745,0.5762996854958186,0.5924916784382647,0.01375977384615577
2,3432.6417577266693,971.9540435358033,8.925190448760986,1.1236368554512814,0.91,PCA(n_components=0.95),100,0.005,"{'reduce_dim__n_components': 0.91, 'reduce_dim': PCA(n_components=0.95), 'clf__n_estimators': 100, 'clf__learning_rate': 0.005}",0.5899234893693461,0.5830704228969662,0.5437478184071386,0.572247243557817,0.020345418082999327,2,0.6063738399357828,0.5935986346317953,0.5704760600288928,0.5901495115321569,0.014856760260977073
1,1995.9365734259288,722.4269778231164,6.160121122996013,0.26527673830266674,0.91,PCA(n_components=0.95),50,0.005,"{'reduce_dim__n_components': 0.91, 'reduce_dim': PCA(n_components=0.95), 'clf__n_estimators': 50, 'clf__learning_rate': 0.005}",0.5910401557799608,0.57997370114428,0.5396100557130659,0.5702079708791022,0.022102653142882563,3,0.6097993425539081,0.5905274542587268,0.5635954314541318,0.5879740760889223,0.018948881326479993
