,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reduce_dim__n_components,param_reduce_dim,param_clf__n_estimators,param_clf__learning_rate,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0,4910.434050798416,1669.0228593299971,10.437300682067871,1.5695061423819388,0.93,PCA(n_components=0.93),100,0.009,"{'reduce_dim__n_components': 0.93, 'reduce_dim': PCA(n_components=0.93), 'clf__n_estimators': 100, 'clf__learning_rate': 0.009}",0.6152869421987928,0.5785311763468699,0.556695677129718,0.5835045985584603,0.024176921253814206,1,0.6108798060947244,0.5915296395088406,0.5770754012072559,0.5931616156036069,0.013848753419938624
1,2175.4040986696878,777.40671283661,6.374828179677327,0.38192359108822344,0.91,PCA(n_components=0.93),50,0.001,"{'reduce_dim__n_components': 0.91, 'reduce_dim': PCA(n_components=0.93), 'clf__n_estimators': 50, 'clf__learning_rate': 0.001}",0.618455660777221,0.5792730101740646,0.5364028033762606,0.5780438247758487,0.033509212907029795,2,0.6312866002946372,0.5896169476869866,0.5556298865253112,0.5921778115023116,0.030939759772865217
2,2006.0487140814464,628.2837961586248,5.154976526896159,0.7657961632517943,0.91,PCA(n_components=0.93),50,0.005,"{'reduce_dim__n_components': 0.91, 'reduce_dim': PCA(n_components=0.93), 'clf__n_estimators': 50, 'clf__learning_rate': 0.005}",0.5910401557799608,0.57997370114428,0.5396100557130659,0.5702079708791022,0.022102653142882563,3,0.6097993425539081,0.5905274542587268,0.5635954314541318,0.5879740760889223,0.018948881326479993
