,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reduce_dim__k,param_reduce_dim,param_clf__n_estimators,param_clf__learning_rate,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0,1882.0453821023304,682.3719935161834,5.673133770624797,0.018449647825580714,30,SelectKBest(k=30),50,0.001,"{'reduce_dim__k': 30, 'reduce_dim': SelectKBest(k=30), 'clf__n_estimators': 50, 'clf__learning_rate': 0.001}",0.6186637428155592,0.6134210698022964,0.634563433029139,0.6222160818823316,0.008989409151437559,1,0.6255743253997729,0.6215914932634343,0.6408912090866035,0.6293523425832702,0.008319648153332457
1,1943.948132832845,709.9560642926865,5.798669338226318,0.12765014696789076,30,SelectKBest(k=30),50,0.009,"{'reduce_dim__k': 30, 'reduce_dim': SelectKBest(k=30), 'clf__n_estimators': 50, 'clf__learning_rate': 0.009}",0.6038357143292169,0.6120198398043024,0.6043630227793177,0.6067395256376124,0.003739946686304297,2,0.6116302086712375,0.6200719048398102,0.6136552771905049,0.6151191302338509,0.003598398518786628
2,7886.788049936295,2451.553438227865,19.315184593200684,2.5356328370201697,30,SelectKBest(k=30),250,0.009,"{'reduce_dim__k': 30, 'reduce_dim': SelectKBest(k=30), 'clf__n_estimators': 250, 'clf__learning_rate': 0.009}",0.5902199883786057,0.5966673350463146,0.5585717339213194,0.5818196857820799,0.016648173454438024,3,0.6024038406779274,0.6052513088174238,0.57502771377924,0.5942276210915304,0.013626062021038188
