,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__max_features,param_miss_value__strategy,param_reduce_dim,param_reduce_dim__k,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
10,44.02113332748413,13.039531848750864,2.5666785717010496,0.03274247075852911,0.66,constant,SelectKBest(k=20),40,"{'clf__max_features': 0.66, 'miss_value__strategy': 'constant', 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 40}",0.45311017552182165,0.4197854419438107,0.4512594009213093,0.41202375022730325,0.45395180935051205,0.4502672501249186,0.4063370611720071,0.4042812627015309,0.43529742588102965,0.4109326416523014,0.4297246219496545,0.020025564556258417,22,0.48547687223554165,0.46133718375290345,0.46269236157827137,0.45414709803093023,0.4834011251093502,0.45719657518496976,0.4341067808064879,0.44089584030125833,0.4443250399462915,0.4311263477120862,0.45547052246580905,0.017769339938499155
11,53.06892328262329,15.57960277126303,4.001730132102966,0.0427623789053,0.66,constant,SelectKBest(k=20),50,"{'clf__max_features': 0.66, 'miss_value__strategy': 'constant', 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 50}",0.4396361924717958,0.4421893473186407,0.47027735281415384,0.43292887411969144,0.4322567819677646,0.4530804689321192,0.41385744300542504,0.4097564826143585,0.43848659105163335,0.4144593381221139,0.43469288724176963,0.017815065514378534,18,0.47435766894070525,0.4816968146570833,0.4818030029384658,0.4731584752472529,0.46164100214479703,0.4597235918123413,0.44045725423425036,0.445782933270911,0.4486039059270966,0.4356678860730749,0.4602892535245979,0.016227476919928013
12,31.200584626197816,10.243272814311116,1.691342568397522,0.04838292154507791,0.66,mean,SelectKBest(k=20),20,"{'clf__max_features': 0.66, 'miss_value__strategy': 'mean', 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 20}",0.508711768320482,0.5061828528879906,0.5258271070870401,0.4728706931270571,0.5005122882652723,0.5207238996484757,0.46282363038191965,0.4845313179643323,0.48639643112849035,0.4633843002414222,0.49319642890524823,0.02152010019782058,4,0.5241239480134955,0.5214916567328746,0.5222148462166329,0.5094881430166075,0.5181714846100697,0.5138439911900655,0.49510112598715506,0.5144161309443156,0.4970140392075422,0.4804313822091049,0.5096296748127862,0.013585299276482277
13,37.22195153236389,11.33505852229924,2.058325672149658,0.052800400436023416,0.66,mean,SelectKBest(k=20),30,"{'clf__max_features': 0.66, 'miss_value__strategy': 'mean', 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 30}",0.47813538940369243,0.4586261335683078,0.48638654502362905,0.43479377549478776,0.47205761433553545,0.4634858090892931,0.4246385362153382,0.42218610633987785,0.4511282629689424,0.43303360517979816,0.4524471777619201,0.02176163344751092,10,0.5063237961695546,0.4926589842588435,0.4926679632624454,0.4776772128152648,0.4981795876523699,0.4689806335826769,0.45837498894851025,0.46219460108572524,0.46119410653225024,0.45316633919735205,0.4771418213504993,0.018021312568612703
14,45.46689622402191,13.906786914674896,2.602694797515869,0.041673130693838226,0.66,mean,SelectKBest(k=20),40,"{'clf__max_features': 0.66, 'miss_value__strategy': 'mean', 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 40}",0.45844328631388603,0.43251420103729316,0.4493944076918978,0.41755749665694375,0.4552169425268845,0.448257006151743,0.40895845343483717,0.40317845289762577,0.432123363487156,0.41236632628447384,0.4318009936482741,0.01939245873320837,21,0.489739434021582,0.4725211543836019,0.4611721910269005,0.4604518953306274,0.48461528660797326,0.4542844177799053,0.43739236074898596,0.439902073069644,0.44160467550016186,0.43304046082309666,0.4574723949292478,0.018967658159807377
15,55.971430730819705,17.25662208600011,4.06418559551239,0.05993117719869026,0.66,mean,SelectKBest(k=20),50,"{'clf__max_features': 0.66, 'miss_value__strategy': 'mean', 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 50}",0.4337791000828145,0.44482495907791414,0.4730806778278038,0.4272213756906928,0.4360846279484939,0.45745125556119554,0.4187482022218594,0.4161769519741867,0.439295098305699,0.41586169396110545,0.4362523942651765,0.017610697070430677,17,0.46854551904439673,0.48300449790327393,0.48419558116206696,0.46757736599723054,0.46606192790760337,0.46428544957270024,0.4451614785505692,0.4522655797921856,0.44934479841496355,0.43753164672039424,0.4617973845065385,0.014718168278596793
16,37.56526966094971,11.543750627805371,2.1286623239517213,0.044320867992711656,1.0,constant,SelectKBest(k=20),20,"{'clf__max_features': 1.0, 'miss_value__strategy': 'constant', 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 20}",0.5081507356832857,0.5049905655974343,0.5242203315823597,0.4781133216091449,0.49992339002471503,0.5193154624248396,0.4529252086835651,0.47649180010776604,0.4835085727733977,0.45718391656049073,0.49048233050469997,0.02344798420843412,6,0.5235138128965123,0.5212808571869747,0.520885853539289,0.5133529777330588,0.5176397791764559,0.5124583404797697,0.4868976980763548,0.508779262091896,0.4938730577928009,0.47427644605033586,0.5072958085023448,0.015818866644017583
17,49.3761634349823,14.811574776961988,3.8401142358779907,0.2956569035288865,1.0,constant,SelectKBest(k=20),30,"{'clf__max_features': 1.0, 'miss_value__strategy': 'constant', 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 30}",0.46485874558239776,0.46095572373953414,0.48516304542363176,0.4332941845046411,0.4615117716367527,0.4558285337173026,0.4235617447912668,0.4187798375596751,0.4517598160594269,0.4207127935683991,0.4476426196583028,0.02121737920417519,14,0.4957354942243651,0.4946305872352483,0.49133522525574425,0.47592357152296455,0.4895468706865954,0.4619925913343048,0.4573833842933278,0.4587544677728596,0.46130054289188405,0.44210298131464254,0.47287057165319357,0.018062735535659888
18,60.86430048942566,17.791875712898598,5.065472650527954,1.087681294406972,1.0,constant,SelectKBest(k=20),40,"{'clf__max_features': 1.0, 'miss_value__strategy': 'constant', 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 40}",0.44359626162584576,0.42672571753826477,0.45162955596213267,0.41431584912788866,0.44989756902073025,0.4385897238080543,0.40620516357121905,0.40413599719593407,0.4299730193769929,0.4141359073854344,0.4279204764612497,0.016800812498941144,24,0.47895559399639387,0.4680734277631654,0.4628379137006824,0.4567131649833238,0.47996419508855614,0.4453899708417247,0.4355291905000955,0.44114638219328767,0.4394252947833236,0.4346868322098345,0.45427219660603874,0.016570005790137152
19,72.74069910049438,21.47098624862275,5.603184413909912,0.09595639423316056,1.0,constant,SelectKBest(k=20),50,"{'clf__max_features': 1.0, 'miss_value__strategy': 'constant', 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 50}",0.4464465215369151,0.43673356909934324,0.4671219857215481,0.428245243128964,0.4392741442196597,0.45427321239595614,0.416630927224098,0.406340789661687,0.43793997776954424,0.41029573190417773,0.4343302102661893,0.018369630288854594,19,0.4800204506445605,0.4765349845049846,0.47826123121199765,0.4680377043047749,0.46896454495977125,0.4610265479336033,0.44354407315156885,0.4425402806744219,0.44886462994094073,0.43262086689281004,0.4600415314219434,0.016133672099954054
20,38.54115624427796,11.846640470347682,2.1433095216751097,0.06345403051219842,1.0,mean,SelectKBest(k=20),20,"{'clf__max_features': 1.0, 'miss_value__strategy': 'mean', 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 20}",0.5085364402184694,0.5057191174316569,0.5237077097220476,0.4790538224202949,0.5002530027430824,0.5190814117899335,0.4497512437810945,0.47716548469880515,0.4861919555828035,0.45688025794018455,0.4906340446328373,0.02385300168673526,5,0.5236367052760144,0.5213034600430757,0.5207502830039978,0.5140187310479237,0.5178862646747945,0.5125845628286686,0.48396421054948496,0.5094978951767611,0.49638841115139676,0.47397367610114355,0.5074004199853261,0.016149388542155432
21,49.90553069114685,15.135047376517907,3.848228907585144,0.308452081268589,1.0,mean,SelectKBest(k=20),30,"{'clf__max_features': 1.0, 'miss_value__strategy': 'mean', 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 30}",0.47572015291258685,0.4599632603174835,0.4865470852017938,0.4345354629496648,0.47139500379790866,0.457672847395051,0.41842048166630513,0.41572306948979504,0.448222955194011,0.425374598714316,0.44935749176389167,0.02372734075147867,11,0.5047365718049771,0.49430846288333413,0.49253648296618535,0.4769559923876169,0.4973768599829603,0.4639739993066284,0.4516325794397156,0.45579351729268874,0.4578658072992634,0.44641228208860273,0.4741592555451972,0.020516886022963737
22,61.453834199905394,18.9707633230207,4.698701858520508,0.10657290081568949,1.0,mean,SelectKBest(k=20),40,"{'clf__max_features': 1.0, 'miss_value__strategy': 'mean', 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 40}",0.4457882915029635,0.4257040658533919,0.45692562481180365,0.41362028069567136,0.44799406748238785,0.4439534225837774,0.40642456993890796,0.40133881028449725,0.4283869976177668,0.4106508017122542,0.4280786932483422,0.018699833941318227,23,0.4801340906865718,0.467352456182676,0.4673397115582517,0.4562389116072752,0.47871182951745955,0.4510312352562647,0.4359731972281571,0.4382076822463179,0.4375793538227506,0.4314607217170074,0.4544029189822732,0.01736123170029259
23,72.14804022312164,21.948635162789785,5.565070629119873,0.06715124829634504,1.0,mean,SelectKBest(k=20),50,"{'clf__max_features': 1.0, 'miss_value__strategy': 'mean', 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 50}",0.4340148983783452,0.44183119522033176,0.4731223567157649,0.4267490885547136,0.4335207635556302,0.4525549642854455,0.41964514103667183,0.4124534995055643,0.43526212648305407,0.41383127195726455,0.43429853056927864,0.017512200684249277,20,0.46913863412280205,0.48083088601882884,0.4836065320499946,0.46667796337089956,0.46360021380003075,0.4595613956408647,0.44737793000521936,0.4490529774636536,0.4459106812631687,0.4356906990303603,0.46014479127658225,0.014835272945542292
