,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_miss_values__fill_value,param_miss_values__strategy,param_reduce_dim,param_reduce_dim__n_components,param_scaler,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0,730.7397557894388,228.9591895844796,31.36534023284912,0.5615848161876503,-999,constant,PCA(n_components=0.99),0.85,StandardScaler(),"{'miss_values__fill_value': -999, 'miss_values__strategy': 'constant', 'reduce_dim': PCA(n_components=0.99), 'reduce_dim__n_components': 0.85, 'scaler': StandardScaler()}",0.4775633909440362,0.45969469479128466,0.46517218973359326,0.46747675848963804,0.007474661794504725,5,0.5133394645285666,0.4876984258008635,0.48925306473059593,0.49676365168667536,0.011738040838161351
1,685.6665418148041,180.66666458736418,29.820993105570476,1.1446976842742604,-999,constant,PCA(n_components=0.99),0.87,StandardScaler(),"{'miss_values__fill_value': -999, 'miss_values__strategy': 'constant', 'reduce_dim': PCA(n_components=0.99), 'reduce_dim__n_components': 0.87, 'scaler': StandardScaler()}",0.4593282352256896,0.4828689007709854,0.4729614764044644,0.4717195374670465,0.009650476424235055,4,0.5111036241799399,0.492282440964004,0.49108431997513036,0.4981567950396914,0.0091678482414027
2,712.7870209217072,174.89529438504275,29.709043979644775,0.9588827132269137,-999,constant,PCA(n_components=0.99),0.89,StandardScaler(),"{'miss_values__fill_value': -999, 'miss_values__strategy': 'constant', 'reduce_dim': PCA(n_components=0.99), 'reduce_dim__n_components': 0.89, 'scaler': StandardScaler()}",0.4480722826809542,0.45995020142777965,0.46060996833497714,0.456210817481237,0.005761113006732791,8,0.516216958433925,0.4934141605810561,0.4890976776114475,0.4995762655421429,0.011897969049258975
3,723.9133644104004,192.8516912106649,30.715222199757893,1.335748199191283,-999,constant,PCA(n_components=0.99),0.91,StandardScaler(),"{'miss_values__fill_value': -999, 'miss_values__strategy': 'constant', 'reduce_dim': PCA(n_components=0.99), 'reduce_dim__n_components': 0.91, 'scaler': StandardScaler()}",0.4484540161664123,0.4672901776597917,0.46806458218816355,0.4612695920047892,0.009067493723746854,7,0.5155506186882557,0.4930719598673505,0.49244235398566505,0.5003549775137571,0.010748014821961357
4,700.4375677903494,166.19714618106107,30.225499868392944,0.8819502713759757,-999,constant,PCA(n_components=0.99),0.93,StandardScaler(),"{'miss_values__fill_value': -999, 'miss_values__strategy': 'constant', 'reduce_dim': PCA(n_components=0.99), 'reduce_dim__n_components': 0.93, 'scaler': StandardScaler()}",0.44653116523484115,0.470028224966241,0.473568487400557,0.4633759592005464,0.011998435379561013,6,0.5147725906075866,0.4943792229890121,0.49360865174193264,0.5009201551128438,0.00980020142186594
5,702.6273019313812,156.8766961438451,32.8643106619517,2.9811721126435256,-999,constant,PCA(n_components=0.99),0.95,StandardScaler(),"{'miss_values__fill_value': -999, 'miss_values__strategy': 'constant', 'reduce_dim': PCA(n_components=0.99), 'reduce_dim__n_components': 0.95, 'scaler': StandardScaler()}",0.452619918955678,0.49015456498612875,0.49084517395330124,0.4778732192983693,0.017859005549675594,2,0.5119406781238175,0.49911220134174633,0.4978132244680366,0.5029553679778668,0.006375666451114549
6,705.1865461667379,176.78216396743608,32.469653924306236,3.0696790190935883,-999,constant,PCA(n_components=0.99),0.97,StandardScaler(),"{'miss_values__fill_value': -999, 'miss_values__strategy': 'constant', 'reduce_dim': PCA(n_components=0.99), 'reduce_dim__n_components': 0.97, 'scaler': StandardScaler()}",0.4516417406949286,0.4868898918862182,0.48922565664077633,0.4759190964073077,0.017193146881557184,3,0.515071614113944,0.49946669880534506,0.5018681731441245,0.5054688286878045,0.0068606066643949965
7,699.5212263266245,167.3999859084,31.865272998809814,1.5215359905024959,-999,constant,PCA(n_components=0.99),0.99,StandardScaler(),"{'miss_values__fill_value': -999, 'miss_values__strategy': 'constant', 'reduce_dim': PCA(n_components=0.99), 'reduce_dim__n_components': 0.99, 'scaler': StandardScaler()}",0.45324147657316827,0.4897945381856205,0.4911433964511443,0.47805980373664436,0.017557844914265902,1,0.5149405345707198,0.4984684820174169,0.4992715552106174,0.5042268572662514,0.007582804787878973
