,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__max_features,param_miss_value__strategy,param_reduce_dim,param_reduce_dim__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
10,28.253803634643553,8.579528012862582,1.9198724269866942,0.06133498563379566,0.66,constant,PCA(n_components=0.91),0.95,"{'clf__max_features': 0.66, 'miss_value__strategy': 'constant', 'reduce_dim': PCA(n_components=0.91), 'reduce_dim__n_components': 0.95}",0.30896954680768446,0.30267564821435294,0.45851190476190473,0.3380898936454492,0.4047668759937684,0.29138174733544714,0.31620713463751443,0.2655497671481569,0.3206457988898022,0.27390661562411267,0.32807049330581933,0.05691390509297789,14,0.41878238362818965,0.42283036326478984,0.46548239909506484,0.38086308114310413,0.45245922600921307,0.32860630086871173,0.3353454375897286,0.31202850055254594,0.29956026439302985,0.31913381817129155,0.3735091774715669,0.05908150351065352
11,31.777065348625182,10.054763514272942,2.5432099103927612,0.15278374033121023,0.66,constant,PCA(n_components=0.91),0.97,"{'clf__max_features': 0.66, 'miss_value__strategy': 'constant', 'reduce_dim': PCA(n_components=0.91), 'reduce_dim__n_components': 0.97}",0.32912758437727635,0.3926888828593276,0.3973631865331821,0.3514223156572485,0.2807541677439123,0.27597746884454866,0.3145610990066103,0.29075201406741275,0.33596952133326113,0.29477530281549424,0.3263391543238273,0.04146337920131199,15,0.4101084751511673,0.5096442461379092,0.39783795518983966,0.4022224549256821,0.35081864820910885,0.3127819353304449,0.333030406767166,0.3338894297818593,0.31628326247276184,0.34635760708196073,0.37129744210479,0.057151216932459115
12,26.737042140960693,8.796972663539092,1.3960161685943604,0.03865662547416614,0.66,mean,PCA(n_components=0.91),0.91,"{'clf__max_features': 0.66, 'miss_value__strategy': 'mean', 'reduce_dim': PCA(n_components=0.91), 'reduce_dim__n_components': 0.91}",0.3391135089013519,0.3528669895514937,0.48870668535904954,0.3940467637646137,0.3649317406143345,0.3519323905890241,0.34513819250189126,0.3251233320590538,0.365420061669911,0.3233483490371295,0.3650628014047853,0.04566703735679047,6,0.4259840917616689,0.46339501206757844,0.4777818681741511,0.4478012313104661,0.4169404599012292,0.39921776323816993,0.3568871066059056,0.36541281607443743,0.3560692444640466,0.36487936516550445,0.40743689587631576,0.043568290448787364
13,28.427442026138305,10.604048207268123,1.6137588262557983,0.15038227313579353,0.66,mean,PCA(n_components=0.91),0.93,"{'clf__max_features': 0.66, 'miss_value__strategy': 'mean', 'reduce_dim': PCA(n_components=0.91), 'reduce_dim__n_components': 0.93}",0.2774091018540814,0.2803609947669301,0.33922647971167813,0.28017379019382055,0.25566028375830935,0.2940024340153647,0.32792783020573457,0.26430355656000953,0.34330916752973106,0.27505015413221123,0.29374237927278707,0.02998435616970942,22,0.34892472257362006,0.384608979506583,0.3492250974885529,0.33635586665373757,0.3203412347926636,0.327628094289654,0.34245874873175713,0.30600265780213015,0.32047066135548213,0.316200657081753,0.33522167202759334,0.021421646268424518
14,29.847140669822693,8.724621496134311,1.9191231727600098,0.07587310752798873,0.66,mean,PCA(n_components=0.91),0.95,"{'clf__max_features': 0.66, 'miss_value__strategy': 'mean', 'reduce_dim': PCA(n_components=0.91), 'reduce_dim__n_components': 0.95}",0.29092013361676283,0.25463064939225855,0.436965976742034,0.30715728068207315,0.33912619206032374,0.2807815949494558,0.32627157171173465,0.27325996576179995,0.3320513170217216,0.2831250725366552,0.31242897544748194,0.04901470606036417,18,0.3821006481128479,0.3758100092083003,0.4414439969404413,0.3551882735340544,0.3975717747777896,0.3127858105049044,0.3476711336472293,0.32112523700900364,0.31409474793673775,0.337910292455514,0.3585701924126823,0.039081379618943306
15,32.67107272148132,9.111373704901904,2.669148850440979,0.14615829546992443,0.66,mean,PCA(n_components=0.91),0.97,"{'clf__max_features': 0.66, 'miss_value__strategy': 'mean', 'reduce_dim': PCA(n_components=0.91), 'reduce_dim__n_components': 0.97}",0.36335475479415713,0.42327719660364965,0.4239725919259855,0.33673633584237717,0.3332886781162643,0.30597091980888547,0.3098939929328622,0.25912416033805735,0.33060380555074825,0.2962631674104806,0.3382485603323468,0.05016313444431945,11,0.4330187922187658,0.5343059700107331,0.426222309741584,0.38640246776419895,0.39014697457448494,0.3380781158259221,0.32730362353431725,0.3053212721368573,0.3117737861152403,0.34705706012129334,0.37996303720433966,0.06689774589671706
16,30.346594190597536,8.682184345129974,2.2294544219970702,0.15505923437896396,1.0,constant,PCA(n_components=0.91),0.91,"{'clf__max_features': 1.0, 'miss_value__strategy': 'constant', 'reduce_dim': PCA(n_components=0.91), 'reduce_dim__n_components': 0.91}",0.3060569706776776,0.27763976970511733,0.4255433451574931,0.334095576300521,0.33266894881259884,0.32936208167611697,0.34237755805932396,0.3192107003748071,0.36679071049548617,0.31277968377088305,0.33465253450300253,0.03764431560411679,12,0.39624409076058326,0.41195005663051815,0.4238511462962752,0.38835619599927823,0.3926210079550989,0.3617706391518588,0.3586780580529481,0.361126365466008,0.35071889024666464,0.367259393109832,0.3812575843669065,0.023629971735013595
17,32.50624551773071,9.791291769770144,2.547450852394104,0.20238034816331765,1.0,constant,PCA(n_components=0.91),0.93,"{'clf__max_features': 1.0, 'miss_value__strategy': 'constant', 'reduce_dim': PCA(n_components=0.91), 'reduce_dim__n_components': 0.93}",0.25707037675644606,0.26001968640941764,0.4019623902502949,0.26594515597073143,0.2542483919637894,0.2747499171265332,0.3145882917289349,0.26813386005181805,0.3152531657338366,0.24982561137114956,0.2861796847362952,0.04449337266057556,24,0.33683375042358366,0.3831150931367075,0.41508447082461586,0.3167178836879958,0.31986678621749715,0.3106958814532582,0.3331135739848719,0.310951313973216,0.29670712441047703,0.29376222005127833,0.3316848098163501,0.03677605099680636
18,34.51630356311798,10.549518782749765,2.7869985818862917,0.10344058710680458,1.0,constant,PCA(n_components=0.91),0.95,"{'clf__max_features': 1.0, 'miss_value__strategy': 'constant', 'reduce_dim': PCA(n_components=0.91), 'reduce_dim__n_components': 0.95}",0.2961728883115905,0.2624834992506426,0.412190414924413,0.3646160831313019,0.3139924226440019,0.284878726751537,0.3036112934996717,0.26258800198314325,0.3254204303444224,0.2537037037037037,0.30796574645444286,0.04709162983889801,19,0.3679988050182287,0.3745522408367815,0.41444807291378394,0.40815084601051627,0.37771657054775,0.3197332326989244,0.32497881139610696,0.30426261904557167,0.3093079936354373,0.29599200094903994,0.34971411930521407,0.04175641741515222
19,38.83793048858642,10.99115317544534,3.2518537759780886,0.13796333587635243,1.0,constant,PCA(n_components=0.91),0.97,"{'clf__max_features': 1.0, 'miss_value__strategy': 'constant', 'reduce_dim': PCA(n_components=0.91), 'reduce_dim__n_components': 0.97}",0.2756361317007644,0.347885065976076,0.49039013396419223,0.32141781578250905,0.3093761266049788,0.3041977171964909,0.30118917698415687,0.2600914734398198,0.3236313809878519,0.26389551526717553,0.31977105379040155,0.06264692417437348,16,0.33441965040341565,0.45126855471854044,0.4952998860183513,0.3764968646771401,0.3708315104543109,0.342088501283309,0.320228266716561,0.3072226145325246,0.308544060587168,0.3109431602337859,0.36173430696251063,0.061149083949887335
20,31.0890474319458,9.950092782805076,2.209255814552307,0.12348812877035252,1.0,mean,PCA(n_components=0.91),0.91,"{'clf__max_features': 1.0, 'miss_value__strategy': 'mean', 'reduce_dim': PCA(n_components=0.91), 'reduce_dim__n_components': 0.91}",0.3082115570061569,0.26684178302687966,0.41592089316242753,0.33794831106079115,0.3229428918150369,0.3369554453217138,0.35094431923406194,0.3121797544591151,0.37886222884023146,0.30960204454180357,0.3340409228468218,0.03924790723632469,13,0.3887366706161138,0.4073173099669496,0.4113889040290475,0.40006930964703646,0.38340392525561173,0.3747544977382998,0.3655453511544508,0.35006544536285983,0.3692834162422128,0.3576007580204389,0.3808165588033022,0.019911366815810797
21,33.07684464454651,10.114651034615356,2.5025046825408936,0.13151687641644033,1.0,mean,PCA(n_components=0.91),0.93,"{'clf__max_features': 1.0, 'miss_value__strategy': 'mean', 'reduce_dim': PCA(n_components=0.91), 'reduce_dim__n_components': 0.93}",0.2712480913432081,0.2385429867953068,0.33586216228406474,0.27589764553586205,0.26370088247131235,0.2902453505966176,0.30731352470482903,0.26595523936564397,0.33461604628631963,0.28162679796844103,0.2865008727351605,0.029680883124871466,23,0.34184612230142075,0.34676069592771497,0.3475857406456664,0.3287650303628722,0.32782669632247646,0.32336506043439367,0.3232279156680884,0.3111963747299906,0.3181738885004276,0.3291924216840976,0.3297939946577149,0.011490442989529982
22,35.88857247829437,11.860697238904415,2.881018137931824,0.15477505931410382,1.0,mean,PCA(n_components=0.91),0.95,"{'clf__max_features': 1.0, 'miss_value__strategy': 'mean', 'reduce_dim': PCA(n_components=0.91), 'reduce_dim__n_components': 0.95}",0.2834494906946466,0.2704634019454833,0.4012442698100851,0.295035326473517,0.2871720671667365,0.2958711666952202,0.3192768320102785,0.2551062357742327,0.3327194375141755,0.28209600217041647,0.3022434230254792,0.039154584457328195,20,0.3631388234223736,0.3949560897177335,0.40591734667017637,0.3475687536213188,0.35388206414701834,0.33144042053949835,0.3379615581635883,0.3004888314768207,0.3181924154864952,0.33195566822790556,0.3485501971472929,0.030981363207514465
23,38.97360248565674,12.10481249725602,3.4309560298919677,0.18883758339324241,1.0,mean,PCA(n_components=0.91),0.97,"{'clf__max_features': 1.0, 'miss_value__strategy': 'mean', 'reduce_dim': PCA(n_components=0.91), 'reduce_dim__n_components': 0.97}",0.31823200386886025,0.26536903468036754,0.4708338485935215,0.29518854424321683,0.34491682070240287,0.3005675196831743,0.3101154536743294,0.2597671616224991,0.32045803503709047,0.27079356958737527,0.31562419916928375,0.057713344194890916,17,0.4005590862289369,0.3774433410090612,0.4628173649983756,0.3449177985870062,0.40420624040584807,0.34043023764934566,0.3310693967982882,0.30310526332269755,0.3023978936422581,0.32039362321966647,0.35873402458614834,0.04902039567308778
