,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_miss_values__fill_value,param_miss_values__strategy,param_reduce_dim,param_reduce_dim__n_components,param_scaler,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,2.7691866397857665,0.4018594086262397,0.2182229995727539,0.029699116667619874,-999,constant,PCA(n_components=0.91),0.85,StandardScaler(),"{'miss_values__fill_value': -999, 'miss_values__strategy': 'constant', 'reduce_dim': PCA(n_components=0.91), 'reduce_dim__n_components': 0.85, 'scaler': StandardScaler()}",0.34477498093058734,0.7077072224915172,0.5807909604519774,0.5207600281491906,0.5212903225806451,0.5350647029207835,0.11704773877416189,6,0.6753731343283582,0.6532900560637356,0.6487427466150871,0.6429301036042608,0.6204906204906205,0.6481653322204124,0.017664416126150873
1,2.527845525741577,0.6795867022465764,0.1855093002319336,0.008167553734439966,-999,constant,PCA(n_components=0.91),0.87,StandardScaler(),"{'miss_values__fill_value': -999, 'miss_values__strategy': 'constant', 'reduce_dim': PCA(n_components=0.91), 'reduce_dim__n_components': 0.87, 'scaler': StandardScaler()}",0.42636180228648285,0.7190361445783133,0.6004343105320304,0.4795842613214551,0.5244845360824743,0.5499802109601512,0.10199279874690141,3,0.685069008782936,0.673963133640553,0.6504535803898861,0.6460061108686163,0.6258079961694997,0.6562599659702982,0.021021613715626136
2,2.493540143966675,0.6128371829803771,0.18470544815063478,0.005596552411670949,-999,constant,PCA(n_components=0.91),0.89,StandardScaler(),"{'miss_values__fill_value': -999, 'miss_values__strategy': 'constant', 'reduce_dim': PCA(n_components=0.91), 'reduce_dim__n_components': 0.89, 'scaler': StandardScaler()}",0.3533026113671275,0.7275192046995028,0.5788617886178863,0.5006993006993007,0.5063460253841016,0.5333457861535837,0.12164320600136408,7,0.6930091185410333,0.6614127262113252,0.6634203350214257,0.6499782954709883,0.6264141955460283,0.6588469341581601,0.02156427328788103
3,2.476700687408447,0.6257582297235539,0.1954817771911621,0.014664797035755406,-999,constant,PCA(n_components=0.91),0.91,StandardScaler(),"{'miss_values__fill_value': -999, 'miss_values__strategy': 'constant', 'reduce_dim': PCA(n_components=0.91), 'reduce_dim__n_components': 0.91, 'scaler': StandardScaler()}",0.4461118690313779,0.7289393278044521,0.593952483801296,0.5289256198347108,0.5204216073781291,0.5636701815699932,0.09500367267872091,1,0.7058823529411766,0.6653167486259763,0.6661490683229814,0.6530790508079779,0.6245807379012938,0.6630015917198813,0.026186428048446456
4,2.530836248397827,0.6494960716888216,0.19407453536987304,0.009504223866523373,-999,constant,PCA(n_components=0.91),0.93,StandardScaler(),"{'miss_values__fill_value': -999, 'miss_values__strategy': 'constant', 'reduce_dim': PCA(n_components=0.91), 'reduce_dim__n_components': 0.93, 'scaler': StandardScaler()}",0.45478036175710596,0.7398230088495574,0.5757906215921484,0.4741641337386018,0.5366169799092676,0.5562350211693363,0.10148942481990074,2,0.7155742633794347,0.6696061140505584,0.6728574192300251,0.6571798188874515,0.627596973700012,0.6685629178494963,0.028416126164538723
5,2.6138210773468016,0.4619428604299885,0.19846830368041993,0.014308287966844389,-999,constant,PCA(n_components=0.91),0.95,StandardScaler(),"{'miss_values__fill_value': -999, 'miss_values__strategy': 'constant', 'reduce_dim': PCA(n_components=0.91), 'reduce_dim__n_components': 0.95, 'scaler': StandardScaler()}",0.3397745571658615,0.7328918322295805,0.56,0.5370121130551817,0.5179760319573902,0.5375309068816028,0.12502878663060904,5,0.7276051188299818,0.6816568047337278,0.6792824758525526,0.6681896059394632,0.6310096153846153,0.6775487241480682,0.03091603664042894
6,2.5978622436523438,0.7371088107345094,0.18870553970336915,0.004769038262491984,-999,constant,PCA(n_components=0.91),0.97,StandardScaler(),"{'miss_values__fill_value': -999, 'miss_values__strategy': 'constant', 'reduce_dim': PCA(n_components=0.91), 'reduce_dim__n_components': 0.97, 'scaler': StandardScaler()}",0.3116465863453815,0.7245564892623717,0.5701459034792369,0.4788937409024745,0.5309849967384214,0.5232455433455772,0.13381094189110562,8,0.7226048841577959,0.6784974859509021,0.6843725943033102,0.6694321270204548,0.6396471569912981,0.6789108496847522,0.026723225552537633
7,2.5438045978546144,0.59809417480964,0.18891329765319825,0.006712238244542697,-999,constant,PCA(n_components=0.91),0.99,StandardScaler(),"{'miss_values__fill_value': -999, 'miss_values__strategy': 'constant', 'reduce_dim': PCA(n_components=0.91), 'reduce_dim__n_components': 0.99, 'scaler': StandardScaler()}",0.41778405081157377,0.7131072410632446,0.5623608017817372,0.5055230669265757,0.5165562913907285,0.5430662903947719,0.09705062215612931,4,0.7702702702702702,0.6898189373701394,0.7021980159502043,0.6885623739556324,0.6599952346914463,0.7021689664475386,0.03675343427196385
