,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__max_depth,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
16,10.015052795410156,0.8023463602793788,0.16735323270161948,0.007216728678148868,15,200,"{'classifier__max_depth': 15, 'classifier__n_estimators': 200}",0.44952681388012616,0.5423940149625935,0.5677912157861236,0.5199040148762811,0.05083284546732602,185,0.8287589077824031,0.8323349517624061,0.8180054769511639,0.8263664454986577,0.006089683567360173
17,12.468421459197998,1.0764759487801847,0.2074288527170817,0.011509992017158169,15,250,"{'classifier__max_depth': 15, 'classifier__n_estimators': 250}",0.4746543778801843,0.5677018633540373,0.5888958203368684,0.5437506871903633,0.04961868548146941,14,0.8381470629273057,0.8316595531006779,0.8220985600367162,0.8306350586882333,0.006591701998632432
18,14.842811266581217,1.2284687645423538,0.27213303248087567,0.028528961752110296,15,300,"{'classifier__max_depth': 15, 'classifier__n_estimators': 300}",0.479568234387047,0.5403022670025189,0.5840151038388923,0.5346285350761527,0.042828577375796685,81,0.8361408882082694,0.8321498146169799,0.8258086836187511,0.8313664621480003,0.004254318883041708
19,17.17960460980733,1.507870718251916,0.2945651213328044,0.008073474183455805,15,350,"{'classifier__max_depth': 15, 'classifier__n_estimators': 350}",0.4651898734177215,0.5289256198347108,0.5763335377069282,0.5234830103197868,0.04553712790428578,173,0.8362638908425939,0.8395560040363268,0.8274987023473095,0.8344395324087435,0.005088604509186253
20,20.637801965077717,2.7191650349898246,0.3392333984375,0.029254615581898177,15,400,"{'classifier__max_depth': 15, 'classifier__n_estimators': 400}",0.4526233359436178,0.5666666666666667,0.5836963285625388,0.5343287770576078,0.058191274699882,87,0.8391392724469053,0.8419080919080919,0.8257536457432706,0.8356003366994226,0.007053820827118489
21,26.681244611740112,2.7020938629378506,0.4272584915161133,0.015992635812961904,15,450,"{'classifier__max_depth': 15, 'classifier__n_estimators': 450}",0.47058823529411764,0.5422057917436846,0.578648136449779,0.530480721162527,0.04488758937273322,122,0.8430877192982457,0.8384629850184918,0.8289420582300374,0.836830920848925,0.0058891231296542825
22,28.958301067352295,2.2619071082260382,0.5211528142293295,0.03687997597666976,15,500,"{'classifier__max_depth': 15, 'classifier__n_estimators': 500}",0.4455128205128205,0.5660847880299251,0.5934755332496864,0.5350243805974774,0.06427442608334628,78,0.8447057176849325,0.8406544996853368,0.8321545627048473,0.8391715933583722,0.005230177257317574
23,31.421285549799602,2.5075415699794346,0.505935271581014,0.020768929418409646,15,550,"{'classifier__max_depth': 15, 'classifier__n_estimators': 550}",0.4592933947772657,0.5489199491740787,0.5895522388059702,0.5325885275857715,0.054417387602645646,104,0.8468254522595516,0.8428823826350328,0.8303037275655777,0.8400038541533874,0.007045390520550774
24,32.8071231842041,2.210128975347112,0.5542449156443278,0.0395318987785319,15,600,"{'classifier__max_depth': 15, 'classifier__n_estimators': 600}",0.47022428460943544,0.5536933581626319,0.588603631809643,0.5375070915272367,0.04966497009349012,56,0.8442084672348751,0.8435578973779954,0.8298263769115788,0.8391975805081499,0.00663176210474805
25,34.90315341949463,3.3046825287611474,0.6147425174713135,0.03751677238196832,15,650,"{'classifier__max_depth': 15, 'classifier__n_estimators': 650}",0.47685185185185186,0.5643869377695625,0.586683417085427,0.5426407355689471,0.04740194203494766,18,0.8450822541127057,0.8427057864710676,0.8325160099232678,0.8401013501690137,0.005450684335979443
26,38.36894949277242,3.117699185127812,0.6807751655578613,0.06746357890142683,15,700,"{'classifier__max_depth': 15, 'classifier__n_estimators': 700}",0.4582677165354331,0.5572327044025157,0.5935563816604709,0.5363522675328065,0.057170797969657475,66,0.8483744394618833,0.8427815570672714,0.834331797235023,0.8418292645880593,0.005772295667085016
27,41.1065316994985,4.353600680031015,0.6922721068064371,0.04142767931015766,15,750,"{'classifier__max_depth': 15, 'classifier__n_estimators': 750}",0.46467817896389324,0.5494643982356648,0.5905707196029777,0.5349044322675119,0.05241645672805575,79,0.8455455245293583,0.8445030120481928,0.8342916283348667,0.8414467216374725,0.005077284588904662
