,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_miss_value__strategy,param_reduce_dim,param_reduce_dim__n_components,param_reduce_dim__k,param_reduce_dim__n_features,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
10,9.203607559204102,2.824815199730714,0.408245849609375,0.01646879809469451,constant,SelectKBest(k=20),,40,,"{'miss_value__strategy': 'constant', 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 40}",0.4486227151120211,0.425335124832047,0.45214541482065906,0.4106852938614206,0.44809691146597863,0.4441710101951913,0.40536934074662434,0.4040703465531942,0.42967210726853167,0.4110975059612038,0.42792657708168713,0.01831337449928354,15,0.4828464696139747,0.4670277586339876,0.4633401069678691,0.4532104327556867,0.47870147923061,0.45123151362729286,0.4342516572056919,0.44068756646784113,0.43924753149270346,0.43191789063252195,0.45424624066281793,0.01726092806891186
11,9.49578037261963,2.9376765633855935,0.4267032384872437,0.01669309798376918,constant,SelectKBest(k=20),,50,,"{'miss_value__strategy': 'constant', 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 50}",0.4379173042809614,0.43816793893129774,0.46878718871666797,0.43043188656565584,0.43589276220855167,0.45265359555803003,0.4183287990672367,0.41092827336430204,0.43533137402319283,0.41499427179721354,0.43434333945131104,0.016573589370506736,11,0.472485709505825,0.47821990128711944,0.47996110905530864,0.4704139834406623,0.4659668262456638,0.4596825482234793,0.44588741283833166,0.4469845759692865,0.4460552757491078,0.43668559788935435,0.4602342940204139,0.014616745821482091
12,9.406895446777344,2.8895377918799134,0.37037057876586915,0.011091709906101345,mean,SelectKBest(k=20),,20,,"{'miss_value__strategy': 'mean', 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 20}",0.5086085536968864,0.506197138145646,0.523631066675495,0.4780455641256345,0.5002862201632121,0.5184350043621234,0.45250766240290047,0.47851274923972426,0.4850542821845388,0.46030156673341965,0.4911579807729581,0.022863986338658514,1,0.5240635973206933,0.5217192015517309,0.5206391249011042,0.5134264504455754,0.5179905944744023,0.5118558537204546,0.4865740147331904,0.5104501038320607,0.49541005142664896,0.47717685207513477,0.5079305844480996,0.015243785619060026
13,9.685001683235168,2.9775280870412164,0.39365127086639407,0.014179402815426094,mean,SelectKBest(k=20),,30,,"{'miss_value__strategy': 'mean', 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 30}",0.4700963983507406,0.4621298883190966,0.4819856807410288,0.434794435670946,0.4682783987429918,0.4585855118321779,0.4232385547352166,0.4196295293708187,0.4497675553026216,0.4236746390389067,0.44921805921045455,0.021304009095823504,5,0.49968668723500426,0.4955462266085559,0.488490633950667,0.47733152793744116,0.4948291826782695,0.4648241690302053,0.4567727746519611,0.4597651128337469,0.45948388012936203,0.4448333008277484,0.47415634958829617,0.018503386145490054
14,9.97863667011261,3.1096174409069492,0.41139888763427734,0.014410559809683685,mean,SelectKBest(k=20),,40,,"{'miss_value__strategy': 'mean', 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 40}",0.44933203970445557,0.42618091040293327,0.4529399731799896,0.4111618483843652,0.4487048473808149,0.4422183017565391,0.4056113942742819,0.4042949769798155,0.429844661235813,0.41141457992702785,0.4281703533226036,0.01826501557930609,13,0.4834266823152097,0.4676464338570163,0.4640170734960651,0.4535181717988554,0.47933966733996664,0.44894113054841034,0.43449113026136127,0.4409929077103696,0.4394983631064404,0.4321457697986286,0.45440173302323233,0.01748282303960475
15,10.339464998245239,3.230148331437395,0.4372992038726807,0.02776569740072956,mean,SelectKBest(k=20),,50,,"{'miss_value__strategy': 'mean', 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 50}",0.43856433346770207,0.43891506197685587,0.4694429976745721,0.43070238514144094,0.4364315144892895,0.45293091521549517,0.41838598127209853,0.411344838712216,0.4357039848197344,0.4151203299563529,0.43475423427257576,0.016694531623912306,9,0.4730376496758011,0.4787310865528055,0.480607056440967,0.47078344097764196,0.466483040662239,0.46004827786059765,0.44614542556091796,0.44725341102899374,0.4463010121943366,0.4369162280334081,0.4606306628987708,0.014747100174093461
16,8.779657411575318,2.6898776278127716,0.37789416313171387,0.012918088182422995,constant,SelectKBest(),,20,,"{'miss_value__strategy': 'constant', 'reduce_dim': SelectKBest(), 'reduce_dim__k': 20}",0.5081873974921961,0.5055761586758372,0.5229936880072137,0.4771435257195557,0.4999933385736554,0.5180297909793936,0.4517074451022134,0.47764464318935046,0.4843403308195838,0.4599628384356751,0.49055791569946744,0.022941079655033107,3,0.5238270970408532,0.5213425618234995,0.5200339407529146,0.5126651567427979,0.5176839597316435,0.5113600440017607,0.4858171355581217,0.5098242969315995,0.49463097155987445,0.4764618288957011,0.5073646993038765,0.01537832230266112
17,8.981916356086732,2.7665357112161457,0.3943682909011841,0.010998294157639237,constant,SelectKBest(),,30,,"{'miss_value__strategy': 'constant', 'reduce_dim': SelectKBest(), 'reduce_dim__k': 30}",0.4692911119107593,0.4609130523791419,0.4810882979107278,0.4339297066569794,0.46717898080968523,0.4582810539523212,0.4228652255465699,0.4193288756810302,0.44944717671855927,0.42327442270736854,0.4485597904273143,0.02109622111426974,7,0.49892183782579325,0.49464079324996135,0.487643242878841,0.4766803453954851,0.4940942449969583,0.4643396409812358,0.45634072428555533,0.4593986716647742,0.4590472446494974,0.44449738152254914,0.47356041274506505,0.01831575747989958
18,9.212869548797608,2.834616407334868,0.40749123096466067,0.01527010638202081,constant,SelectKBest(),,40,,"{'miss_value__strategy': 'constant', 'reduce_dim': SelectKBest(), 'reduce_dim__k': 40}",0.4486227151120211,0.425335124832047,0.45214541482065906,0.4106852938614206,0.44809691146597863,0.4441710101951913,0.40536934074662434,0.4040703465531942,0.42967210726853167,0.4110975059612038,0.42792657708168713,0.01831337449928354,15,0.4828464696139747,0.4670277586339876,0.4633401069678691,0.4532104327556867,0.47870147923061,0.45123151362729286,0.4342516572056919,0.44068756646784113,0.43924753149270346,0.43191789063252195,0.45424624066281793,0.01726092806891186
19,9.427461409568787,2.8675412175484336,0.4222338914871216,0.016186372480661973,constant,SelectKBest(),,50,,"{'miss_value__strategy': 'constant', 'reduce_dim': SelectKBest(), 'reduce_dim__k': 50}",0.4379173042809614,0.43816793893129774,0.46878718871666797,0.43043188656565584,0.43589276220855167,0.45265359555803003,0.4183287990672367,0.41092827336430204,0.43533137402319283,0.41499427179721354,0.43434333945131104,0.016573589370506736,11,0.472485709505825,0.47821990128711944,0.47996110905530864,0.4704139834406623,0.4659668262456638,0.4596825482234793,0.44588741283833166,0.4469845759692865,0.4460552757491078,0.43668559788935435,0.4602342940204139,0.014616745821482091
