,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__max_features,param_miss_value__strategy,param_reduce_dim,param_reduce_dim__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,24.16882154941559,7.320501771460714,1.5647918224334716,0.06293077394262049,0.33,constant,PCA(n_components=0.91),0.91,"{'clf__max_features': 0.33, 'miss_value__strategy': 'constant', 'reduce_dim': PCA(n_components=0.91), 'reduce_dim__n_components': 0.91}",0.37803712460385336,0.4122085048010974,0.5287312749993464,0.44655443757412117,0.4173888403504215,0.3682366746323372,0.39795967859279263,0.3670015864621893,0.4128784253676588,0.3540025122758935,0.4082999059659711,0.0483399932219552,1,0.4419264244235921,0.5292663637837641,0.5338773231606615,0.48602573983080666,0.4740079686437109,0.4039825942742265,0.4146769928220627,0.40781972827817725,0.39738927880343633,0.4035182231055554,0.4492490637125993,0.05032422595808147
1,25.458647060394288,9.888625798315317,1.6626287698745728,0.06082294229694675,0.33,constant,PCA(n_components=0.91),0.93,"{'clf__max_features': 0.33, 'miss_value__strategy': 'constant', 'reduce_dim': PCA(n_components=0.91), 'reduce_dim__n_components': 0.93}",0.31203560656220114,0.29196634679588684,0.41585348267076866,0.3781595709017767,0.3105017782446054,0.2794959687152995,0.36833662912575216,0.2864022717243232,0.3602246839295341,0.2991438453251687,0.3302120183995316,0.04430115587304209,13,0.3875168493624975,0.41159637923746845,0.4214281164405376,0.42290921892276495,0.3751736556053523,0.3190554372902347,0.3814267403822241,0.3335361010248144,0.34624393252209007,0.34555931143163043,0.3744445742219614,0.035394621753463314
2,25.888009548187256,7.823729020605636,1.8294570446014404,0.03158117274181133,0.33,constant,PCA(n_components=0.91),0.95,"{'clf__max_features': 0.33, 'miss_value__strategy': 'constant', 'reduce_dim': PCA(n_components=0.91), 'reduce_dim__n_components': 0.95}",0.36364882579230107,0.3473609066953387,0.5512105658333641,0.44158151932474454,0.4231196970050473,0.3155210171778121,0.33507928407066173,0.2955734101417418,0.37903075647036916,0.31992883541355244,0.3772054817924933,0.07289168052871765,4,0.45639225181598064,0.42910610880133165,0.5352002427858191,0.4679046889103374,0.4741625736798346,0.35434104825571594,0.35447785218894695,0.3385380923533633,0.36648491804103306,0.3661104623906899,0.4142718239223053,0.06370790782884113
3,27.885597777366637,8.162470881807552,2.3074939250946045,0.40357954328175966,0.33,constant,PCA(n_components=0.91),0.97,"{'clf__max_features': 0.33, 'miss_value__strategy': 'constant', 'reduce_dim': PCA(n_components=0.91), 'reduce_dim__n_components': 0.97}",0.4240351354502701,0.4678695789806901,0.5172122702648808,0.440473413740435,0.3601829957849285,0.346064938297948,0.338668493491935,0.28808200804751866,0.3624190139625126,0.28513124584893496,0.38301390938700536,0.07284520902222158,3,0.47474825909424556,0.5433696285591699,0.5188025274523035,0.48034007908857945,0.41289243380373003,0.3835225190386283,0.3639484345299666,0.3293982634956587,0.347913963198445,0.33233479425858314,0.418727090251931,0.07564209176840321
4,24.444534683227538,7.629259907910017,1.6638394594192505,0.2887458962379018,0.33,mean,PCA(n_components=0.91),0.91,"{'clf__max_features': 0.33, 'miss_value__strategy': 'mean', 'reduce_dim': PCA(n_components=0.91), 'reduce_dim__n_components': 0.91}",0.40628231955167526,0.34517299354039466,0.500516066882268,0.440030013415087,0.39227522575579116,0.36754755961091506,0.4160652651396297,0.36771797099967624,0.4203236531522304,0.3643897712723624,0.40203208393200296,0.04336386817720351,2,0.48054560421086806,0.4917628377803612,0.49323232902686237,0.47782826239083426,0.44263330051547367,0.420996602149615,0.4273554304595675,0.40602455948696164,0.40942249993800983,0.41086248833263594,0.4460663914291191,0.03418514564823565
5,25.58296549320221,7.96840537236033,1.6825053930282592,0.03287241810068372,0.33,mean,PCA(n_components=0.91),0.93,"{'clf__max_features': 0.33, 'miss_value__strategy': 'mean', 'reduce_dim': PCA(n_components=0.91), 'reduce_dim__n_components': 0.93}",0.3118847825887154,0.32341946424989515,0.42801532038880574,0.36210878257272855,0.30809577896593443,0.3286377316073824,0.3845559845559846,0.3367361558850921,0.3753193728832262,0.2914778094792789,0.3450251183177044,0.03974051627688902,9,0.3920344503172483,0.4722253881533716,0.4289143490424026,0.4100200052187527,0.3734064854770641,0.3609584195884924,0.3951453126614522,0.3795113444677379,0.35203330641523906,0.3394753358881071,0.3903724397229868,0.03732070372005925
6,26.543274307250975,8.170425073797782,1.8219792127609253,0.05511929634657724,0.33,mean,PCA(n_components=0.91),0.95,"{'clf__max_features': 0.33, 'miss_value__strategy': 'mean', 'reduce_dim': PCA(n_components=0.91), 'reduce_dim__n_components': 0.95}",0.3648669409214277,0.34064865925324816,0.4644696491717166,0.38331518079100735,0.3687187850372031,0.31798245614035087,0.33857699266481867,0.2789441470499655,0.35479763608742615,0.32070489428419485,0.3533025341401359,0.04674266138692418,6,0.4440193100171099,0.4449962986775136,0.454785386859286,0.44049834319697867,0.43535428708243984,0.35317000904359575,0.3541564441206808,0.3241710426010417,0.3359886661612835,0.37064036714496923,0.39577801549048985,0.049678712138346036
7,28.861463832855225,8.968126853101499,2.3346853733062742,0.3999095189557999,0.33,mean,PCA(n_components=0.91),0.97,"{'clf__max_features': 0.33, 'miss_value__strategy': 'mean', 'reduce_dim': PCA(n_components=0.91), 'reduce_dim__n_components': 0.97}",0.35544937547066924,0.37573236614502753,0.501298754703274,0.4287840119663523,0.43652574802011457,0.34297774571878925,0.3489439209779677,0.2843399457410578,0.34875085300034564,0.30668176246573037,0.37294844842093283,0.06184672703753712,5,0.434175821763361,0.4780138681195634,0.5002955844836,0.4595679588105809,0.4825828160241604,0.36865983279057585,0.36905589032782615,0.3276951830256696,0.3305654474887942,0.35455765625361413,0.41051700590877455,0.06374122529021363
8,30.76493945121765,9.329307814457161,2.189205837249756,0.049830183918007254,0.66,constant,PCA(n_components=0.91),0.91,"{'clf__max_features': 0.66, 'miss_value__strategy': 'constant', 'reduce_dim': PCA(n_components=0.91), 'reduce_dim__n_components': 0.91}",0.3353594858749498,0.2942772546816836,0.4432310386139527,0.3645075299784858,0.3284818045166923,0.3401327592393254,0.36061310600189445,0.3203105686739487,0.37841081994928144,0.33760853118132367,0.3502932898711538,0.03838778779184466,7,0.4219816792671707,0.4006086378700976,0.45190486693692533,0.41365674540126396,0.38728335038040657,0.37485580299998117,0.37741209001895654,0.3595150772031355,0.36519240761683525,0.3829164637921603,0.3935327121486933,0.027189208552328502
9,33.40527970790863,10.599729012931745,2.512799310684204,0.11179427903853918,0.66,constant,PCA(n_components=0.91),0.93,"{'clf__max_features': 0.66, 'miss_value__strategy': 'constant', 'reduce_dim': PCA(n_components=0.91), 'reduce_dim__n_components': 0.93}",0.27126821391747563,0.26743682594662677,0.38738746283656467,0.28612566952715546,0.26255114154803133,0.2958295316301703,0.29694364400774714,0.26931020239570425,0.3404167526304931,0.27142632489385127,0.29486957693338206,0.03777924394633725,21,0.34849811116241514,0.3924769696040583,0.39354823361484476,0.3414696394070937,0.3280569221024428,0.33286633542396354,0.313740806928022,0.3143102763674774,0.3207459240377622,0.31853719602486336,0.34042504146729435,0.028404615099687218
